sno,state,type,city,address,search_hit,match_source,top_result_title,top_result_link
1856,TN,Dispensary,Sivagangai,"SINGAMPUNERI, 12, 103, kottaimarket street, thannakodu, annangar, singampaneri, siva ngai dist",False,,,
1857,TN,Dispensary,Solinher,"SOLINGAR, No-29, indira nagar, wallajah rd, solingar 631102",False,,,
1858,TN,Dispensary,Madurai,"ESI Dispensary, Sri kristan nagar, near court, sivakasi main road, Srivilliputhur-626125",True,sromadurai.esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://sromadurai.esic.gov.in/dispensaries
1859,TN,Dispensary,Karur,"PULIYUR, Cement factory building, Puliyur, karur taluk 648114",False,,,
1860,TN,Dispensary,Tenkasi,"esi dispensary, 5/8, Railway feeder Road, Tenkasi 627 811",False,,,
1861,TN,Dispensary,Chennai Outer,"THIRUVELLORE, 6/15,6/16, Lal Dahedar Shastri street, Periyakuppam, Thiruvellore",False,,,
1862,TN,Dispensary,Theni,"THENI, no 9maria joseph building, govt hospital rd, theni dist",False,,,
1863,TN,Dispensary,Thiruchengode,"THIRUCHENGODE, north mada street, thiruchengode-637211",False,,,
1864,TN,Dispensary,Thanjavur,"new building at No.5/4 Rajappa Nagar 1st Cross Street, Near Annai Sathya Stadium, Thanjavur-613007",False,,,
1865,TN,Dispensary,Tirunelveli,"ESI Dispensary, no:88, north car street, ambasamudram, tirunelveli dist-627 401",False,,,
1866,TN,Dispensary,Tirunelveli,"ESI Dispensary, 23, Ramanujapura, NANGUNERI, Tirunelveli dist-627 108",False,,,
1867,TN,Dispensary,Tirunelveli,"ESI Dispensary, 143 rajapalayam main rd, sankarankoil, Tirunelveli dist-627 756",False,,,
1868,TN,Dispensary,Tirunelveli,"ESI Dispensary, 87/B/70, Madurai main road, Sankar nagar post, Tirunelveli dist-627 357",False,,,
1869,TN,Dispensary,Tirunelveli,"ESI Dispensary, D.NO: 108, Trivandrum Road, OPP. VOC Park, Palayamkottai, Tirunelveli - 627002.",False,,,
1870,TN,Dispensary,Tirunelveli,"ESI Dispensary, 1068, Main Road, Vk puram, Tirunelveli dist-627 425",False,,,
1871,TN,Dispensary,Trichy,"MATHUR, 3/215, plot-7, ramalinga nagar, guntur-burma colony, Mathur, trichy-620007",False,,,
1872,TN,Dispensary,Trichy,"TRICHY(STATIC), Esi hospital compound, periyamilagu parai, Trichy",False,,,
1873,TN,Dispensary,Trichy,"TRICHY(STATIC), Esi hospital compound, periyamilagu parai, Trichy",False,,,
1874,TN,Dispensary,Trichy,"RAMJNAGAR, Trichy-620004",False,,,
1875,TN,Dispensary,Trichy,"ESIC Dispensary Thuvakudi SIPCOT Industrial estate Nehru Nagar, Trichy 620015",False,,,
1876,TN,Dispensary,Tuticorin,"ESI Dispensary, 16/177, Athangkarai Road, Authoor (North), Arumuganeri, Tuticorin district-628 151",False,,,
1877,TN,Dispensary,Kazhugumalai,"ESI Dispensary, 27, Sankarankoil Main Road, Kazhugumalai, Tuticorin district - 628 552",False,,,
1878,TN,Dispensary,Tuticorin,"ESI Dispensary, new rd, Kovilpatti, tuticorin dist-628501",False,,,
1879,TN,Dispensary,Tuticorin,"ESI Dispensary, 164/A, north beach rd, tuticorin-628001",False,,,
1880,TN,Dispensary,Coimbatore,"UDUMALPET (NW-II) DHALEE ROAD, UDUMALPET 642126",False,,,
1881,TN,Dispensary,Vadalur,"VADALUR Plot no 89, tpr plot, vadalur-607303",False,,,
1882,TN,Dispensary,Vellore,"VELLORE pwd building, fort rd, vellore-632001",False,,,
1883,TN,Dispensary,Vellore,"PERNAMBEET, 219, High road, pernambet, vellore dist 635810",False,,,
1884,TN,Dispensary,Vellore,"VANIYAMBADI 542, Moidheen sahia rd, vaniyambadi, vellore dist-635751",False,,,
1885,TN,Dispensary,Virdhunagar,"AMATUR, R.2-34, middle street, amathur, virudhunagar dist",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries
1886,TN,Dispensary,Virdhunagar,"ARUPPUKOTTAI 73 cussamy nadar street, aruppukottai, virudhunagar dist",False,,,
1887,TN,Dispensary,Virdhunagar,"KARIAPATTY 2-5-41, subramaniarkoil street, virudhunagar dist (New address-New Address: Nivetha Illam, Muthalamman Koil street(east), Achan Kulam, Kariyapatti, Virudhunagar District)",False,,,
1888,TN,Dispensary,Virdhunagar,"PERNAICKENPATTY, 3/19, south street, pernaickenpatti, virudhunagar dist",False,,,
1889,TN,Dispensary,Viralimalai,"VIRALIMALAI - 1/207-B, Pichhai kothanar street, Viralimalai-621316",False,,,
1890,TN,Dispensary,Virdhunagar,"RAJAPALAYAM Ramaswamy raja Nagar, Rajapalayam, Virudhunagar dist",False,,,
1891,TN,Dispensary,Virdhunagar,"SANKARALINGAPURAM, 3-114, South street, Sankaralingapuram, Virudhunagar dist",False,,,
1892,TN,Dispensary,Sivakasi,"SIVAKASI Sivakasi west, Virudhunagar dist",False,,,
1893,TN,Dispensary,Virdhunagar,"THUTHANBALL-12-D-2, E &amp; F pandian nagar, Sundaram street, Virudhunagar dist",False,,,
1894,TN,Dispensary,Villupuram,"VANUR 2/40, gandhi nagar, thiruchitrambalam koot road, Valur, Villupuram dist 605111",False,,,
1895,TN,Dispensary,Virdhunagar,"1/6, AA Road, Head post office back side, Virudhunagar-626001",False,,,
1896,TN,Dispensary,Vellore,"MELVISHARAM, 120, Arni Salai, Opp. Tel exchange, Melvisharam taluk-632509",False,,,
1897,TN,Dispensary,Annur,"20/25, Thennampalayam Road, Annur, Aruna Complex, Annur 641653",False,,,
1898,TN,Dispensary,Samakulam,"3/40, Sathy Main Road, Sarkar Samakulam 641107",False,,,
1899,TN,Dispensary,Sivagangai,"ESI dispensary, sivagangai Door no 49/118, sathyamoorthi nagar, sivagangai 630561",False,,,
1900,TN,Dispensary,Kodaikanal,"ESI dispensary, Kodaikanal - 9, Black Sun compound, Naidupuram, Kodaikanal",False,,,
1901,TN,Dispensary,Erode,"PERUNDURAI, 37, nethaji street, perundurai, erode district-638052",False,,,
1902,TN,Dispensary,Chennai Outer,"88, East Raja St Big, Kancheepuram - 631502",False,,,
1903,TN,Dispensary,Chennai Outer,"VAIKAVALAMADA NAGAR, 28, Vallal orr street, NH 1, M M Nagar, Kancheepuram district",False,,,
1904,TN,Dispensary,Trichy,"MANAPARAI, Thinnagar salai post-manaparai, 621312",False,,,
1905,TN,Dispensary,Salem,"KONDUR-418/260, conoor, mettur-636404",False,,,
1906,TN,Dispensary,Chennai Outer,"GUMMIDIPOONDI, No: 4, B.G Nagar, Thiruvallore District",False,,,
1907,TN,Dispensary,Coimbatore,"UDUDMALPET (mobiler), THALEE ROAD, UDUMALPET 642126",False,,,
1908,TN,Dispensary,Virdhunagar,"THAYILPATTI 1/141, nadarmadu street, aatchanouram, thayalpatti, sivakasi tk, virudhanagar dist",False,,,
1909,TN,Dispensary,Thiruvallur,"ESI dispensary - Panjeti : No1410, Mettu st, Panjeti, Thiruvallur Dist. PINCODE-601204",False,,,
1910,TN,Dispensary,Kancheepuram,"ESI Dispensary - Oragadam 11, A-Block, First floor, Suryadev Complex, Vandalur- Walajabad main rd, Oragadam Junction, Kancheepuram-602105",False,,,
1911,TN,Dispensary,Kancheepuram,"ESI dispensary, Padapai: Block no15, Vandalur-Walajabad main rd, Hajiar Nagar, Padapai Post, Kancheepuram dist -601301",False,,,
1912,TN,Dispensary,Kancheepuram,"ESI dispensary, Mathuranthagam: 68, Car street, Mathuranthagam, Kancheepuram dist",True,nta.esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://nta.esic.gov.in/dispensaries
1913,TN,Dispensary,Kanyakumari,"ESI Dispensary, ESI dispensary, SUS Building, Mandakadu Rd, Lakshmi puram, Near college, Manavalakurichi, Kanyakumari Dist 629 252",False,,,
1914,TN,Dispensary,Kanyakumari,"ESI Dispensary, ESI dispensary, SLB Building, 1st floor opposite to police station, Thuckalay, Kanyakumari Dist 629 175",False,,,
1915,TN,Dispensary,Vellore,"ESI dispensary, Pallikonda: Plot no 25/1, Trunk rd, Pallikonda, Vellore dist",False,,,
1916,TN,Dispensary,Namakkal,"ESI dispensary, Veppadai: D.No 4/91-15, E. Kattoor Privu, Marthukottai Post, Veppadai, Thiruchengodu Taluk Namakkal Dist",False,,,
1917,TN,Dispensary,Chengalpet,"ESI Dispensary Chengalpet, D/20- Alagesan nagar, Chengalpet - 603001",False,,,
1918,TN,Dispensary,Neyveli,"ESI Dispensary Neyveli, Block No.29, NLC Limited Neyveli - 607 807",False,,,
1919,TN,Dispensary,Thiruvannamalai,"ESI Dispensary Cheyyar, No.5, Kanniamman Koil Street, Old Post Office Building, Arcot Road, Thiruvannamalai - 604407",False,,,
1920,TN,Dispensary,Salem,"17/N, Anna Nagar, Belur Main Road, Vazhappadi Tk, Vazhappadi Post, Salem District 636115",False,,,
1921,TN,Dispensary,Karur,"59, Erode Main Road, Kandampalayam, Velayuthampalayam Post, Karur 639117",False,,,
1922,TN,Dispensary,Mornapalli,"Mornapalli, SIPCOT II, Hosur, Krishnagiri District",False,,,
1923,TN,Dispensary,Krishnagiri,"3/199K, Thali Main Road, Near Kakkadasam Telephone Exchange, Opposite New Building of Denkani Kottai Taluk, Kakkadasapalli area, Hosur, Krishnagiri 635114",False,,,
1924,TN,Dispensary,Krishnagiri,"Ward No.2/302, Kamandoddi Village &amp; Post, Hosur Tk, Krishnagiri Dt.",False,,,
1925,TN,Dispensary,Vijayapuram,"No.47, Kumaran Koil Street, Vijayapuram, Thiruvarur District",False,,,
1926,TN,Dispensary,Ariyalur,"No.176, New Market Road, Ariyalur, Ariyalur District.",False,,,
1927,TN,Dispensary,Vellakovil,"16/2C, Senmurdapalayam Road, Vellakovil-638 111",False,,,
1928,TN,Dispensary,Sathyamangalam,"11/12, Jawahar Street, Punjapuliyampatti, Sathyamangalam Taluk",False,,,
1929,TN,Dispensary,Sultanpet,"SF No 795/2B1C, 792/1D2, EE Ramanchar House, Sultanpet",False,,,
1930,TN,Dispensary,Tirupur,"Door No.69, Ward No.14, TGES Colony, Kangeyam Municipality, Kangeyam Taluk, Tirupur District",False,,,
1931,TN,Dispensary,Avinashipalayam,"Dharapuram Road, Avinashipalayam 638 660",False,,,
1932,TN,Dispensary,Sathyamangalam,"SMZ ARCADE, 1st floor, 551, Mysore Trunk Road, Rangasamuthiram, Sathyamangalam",False,,,
1933,TN,Dispensary,Tiruchendur,"17/17/4,5 m.j kanna nagar, veerapandian pattinam, tiruchendur-628216",False,,,
1934,TN,Dispensary,Dindigul,"D.no:12-1-29-52, narayana samy nagar, Batlagundu road, Nilakkottai dindigul-624208",False,,,
1935,TN,Dispensary,Ramanathapuram,"5/19, maduraiyar street, Ramanathapuram 623504",False,,,
1936,TN,Branch Office,Vellore,"New Address: ESI Disp complex, Valakara Street, Poonthotam, Ambur",False,,,
1937,TN,Branch Office,Virdhunagar,"New Address - Branch Manager, Branch Office (Aruppukottai) E.S.I. Corporation, 24/11, S.R.S. Plaza (1-floor), Puthukadai Bazar, Aruppukottai - 626 101.",False,,,
1938,TN,Branch Office,Chennai Outer,"E.S.I. Corporation, 158, Gandhi Road-II, Arakkonam-631001",False,,,
1939,TN,Branch Office,Salem,"Attur Branch Office(Attur), 177 Vinayagapuram, Attur-636 102",True,esic.gov.in,ESIC Branch Offices | Employees' State Insurance Corporation,https://esic.gov.in/branchs/index/
1940,TN,Branch Office,Chennai,"Ambattur, ESI Dispensary Campus, Ambattur, CHN-53",False,,,
1941,TN,Branch Office,Chennai,"New Address: E.S.I Corporation, No.1, Sunguwar Street, E.S.I.C Dispensary Complex, Triplicane, Chennai-600005",False,,,
1942,TN,Branch Office,Chennai,"Avadi ESIC Avadi, Chennai-54.",False,,,
1943,TN,Branch Office,Chennai,"George town ESI dispensary complex, sandhinar, 1st floor, No 68, Basin bridge Rd, Chennai-21",False,,,
1944,TN,Branch Office,Chennai,"E.S.I Corporation, Plot No 95, C/11 Ind Estate, Chennai-600058",False,,,
1945,TN,Branch Office,Chennai,"Kaladipet ESIC, 1049 T.H.Road, ESI Dispensary Campus, Chennai-19",False,,,
1946,TN,Branch Office,Chennai,"NEW ADDRESS: Sri Sai Towers, Ist Floor, New No. 102, Old No. 337, Arcot Road, Kodambakkam Chennai 600024",False,,,
1947,TN,Branch Office,Chennai Outer,"E.S.I Corporation, MIG Plot, NH, 263/13, Dherchar Street, Maraimalai Nagar, Chennai-603209",False,,,
1948,TN,Branch Office,Chennai,"E.S.I Corporation, 2-B, Mount Poonamalli Road, Nandambakkam, Chennai-600089",False,,,
1949,TN,Branch Office,Chennai,"E.S.I Corporation, E.S.I. Dispensary Building (1 Floor), No.111, G S.T Road, Pallavaram, Chennai-600043",False,,,
1950,TN,Branch Office,Chennai,"Villivakkam, ESI Dispensary complex, Korattur, Periyar Nagar, CHN-80",False,,,
1951,TN,Branch Office,Chennai,"No. 57A, Cooks Road, Near Church (Behind B&amp;C Mills), Perambur, Chennai-600 011",False,,,
1952,TN,Branch Office,Chennai,"No 17A Muthiah Street 12nd floor), near &amp; opp. to Chinnamalai Church/ &amp; T.Office, Saidapet, Chennai-600015",False,,,
1953,TN,Branch Office,Chennai,"RHD HBL-ESI dispensary Compound RNT Rd., Puzhal, Chennai-66",False,,,
1954,TN,Branch Office,Chennai,"E.S.I Corporation, Mudichur road, Tambaram, Chennai-600045",False,,,
1955,TN,Branch Office,Chennai,"E.S.I Corporation, Shree Venkateshwara Complex, 112, Thiruvottiyur Salai (II Floor), Thiruvottiyur, Chennai-600019.",False,,,
1956,TN,Branch Office,Chennai,"ESI Dispensary, Tondiarpet Complex, No.18/1, Kummalamman Koil Street, Tondiarpet, Chennai-600 081",False,,,
1957,TN,Branch Office,Chennai,"E.S.I Corporation, No.1, Sunguvar Street, E.S.I.C Dispensary Complex, Triplicane, Chennai-600005",False,,,
1958,TN,Branch Office,Chennai,"Kaladipet ESIC, 1049 T.H Road, ESI Dispensary Campus, Chennai-19",False,,,
1959,TN,Branch Office,Coimbatore,"GANAPATHY Branch Manager, Branch Office, ESI Corporation, Branch Manager, Branch Office, Panchdeep Bhawan, 747-A, Dr. Radhakrishna Road, Tatabad, COIMBATORE-641012.",False,,,
1960,TN,Branch Office,Coimbatore,"KATTOOR Branch Manager, Branch Office, ESIC Corporation, Panchdeep Bhawan, Kaaleswara Nagar, Kattoor, COIMBATORE-641009.",False,,,
1961,TN,Branch Office,Coimbatore,"ESIC, Ondipudur branch, 1st Floor, ESI Dispensary, 2393 Trichy Road, Ondipudur, Coimbatore - 641016",False,,,
1962,TN,Branch Office,Coimbatore,"PN PALAYAM Branch Manager, Branch Office, ESI Corporation, Door No. 484, 2nd Floor, Dr. Nanjappa Road, Coimbatore - 641 018",False,,,
1963,TN,Branch Office,Coimbatore,"357, VENKATESHWARA HOSPITAL ROAD, CORPORATION BANK OPP, CHINNIYAMPALAYAM, COIMBATORE 641062",False,,,
1964,TN,Branch Office,Coimbatore,"Perianaickenpalayam Lingammal Complex, L.M.W.Road, Periyanaickenpalayam, Coimbatore - 641020.",False,,,
1965,TN,Branch Office,Coimbatore,"SINGANALLUR Branch Manager, Branch Office, ESI Corporation, Panchdeep Bhawan, Near ESI Dispensary, Trichy Road, Singanallur, COIMBATORE 641 005.",False,,,
1966,TN,Branch Office,Coimbatore,"SULUR Branch Manager, Branch Office, ESI Corporation, Swami Sivanandha Complex, 158 Siruvani Tank Road, Nanjappa Layout, Sulur, COIMBATORE 641402.",True,srocoimbatore.esic.gov.in,"ESI CORPORATION, SUB REGIONAL OFFICE, COIMBATORE | ESIC Regional Office ...",https://www.srocoimbatore.esic.gov.in/
1967,TN,Branch Office,Coimbatore,"UDUMALPET Branch Manager, Branch Office, ESI Corporation, Panchdeep Bhavan, Dhali Road, Opp. to Panchayat Union Office, Udumalpet COIMBATORE - 642126",False,,,
1968,TN,Branch Office,Coimbatore,"2/27 LORDS AVENUE, GANAPATHY POLYCLINIC (OPP), GANDHINAGAR, SUNDARAPURAM, COIMBATORE 641024",False,,,
1969,TN,Branch Office,Cuddalore,"E.S.I Corporation, No.2/9, Rathinachalam Street, Manjakuppam, Cuddalore - 607001.",False,,,
1970,TN,Branch Office,Dindigul,"E.S.I Corporation, ESI Dispensary Complex, Natham road, Dindigul - 624003",False,,,
1971,TN,Branch Office,Erode,"8, Mariamman Kovil St., KG Palayam, Erode - 638008",False,,,
1972,TN,Branch Office,Erode,"PALLIPALAYAM Branch Office(Pallipalayam) ESIC S.P.B Colony, ERODE-638010",False,,,
1973,TN,Branch Office,Hosur,"Hosur, Branch Office, ESIC Complex, Sipcot, Hosur 635126",False,,,
1974,TN,Branch Office,Trichy,"Branch Office, (Dalmiapuram) ESIC, 83-C Main Road, Kallakudi-621651",False,,,
1975,TN,Branch Office,Karur,"KARUR Branch Office(Karur), ESIC, NO 492, Jawahar Bazar(2nd floor) Head Post Office(Karur), Karur 639001",False,,,
1976,TN,Branch Office,Tirunelveli,"ESI Corporation Branch Office, New Road, Kovilpatti - 627 701.",False,,,
1977,TN,Branch Office,Kanyakumari,"ESIC Corporation Branch Office, 9/87A First Floor, Zion JRS Building, OPP MRF Tyre Store Room, Thuckalay Road, Varthurkonam 629165",False,,,
1978,TN,Branch Office,Kumbakonam,"Kumbakonam, Branch office, ESIC Building, Pidarankulam Rd, Kumbakonam-612001.",False,,,
1979,TN,Branch Office,Madurai,"Branch Office (Munichalai), ESIC, ESI Munichalai Dispensary Building Madurai - 625009",False,,,
1980,TN,Branch Office,Madurai,"Branch Office (Palanganatham), Employees State Insurance Corporation, E.S.I. Dispensary Complex, Palanganatham, Madurai - 625003",False,,,
1981,TN,Branch Office,Madurai,"Branch Office (Thirunagar), Employees State Insurance Corporation, G.S.T Road, Thirunagar, Madurai.",False,,,
1982,TN,Branch Office,Coimbatore,"Branch Office mettupalayam, near bharath bhavan, opp. old Branch Office, Mettupalayam",False,,,
1983,TN,Branch Office,Madurai,"Branch Office (Melur), Employees State Insurance Corporation, 5/FA, Mill Road, (Near Municipal Office), Melur 625106",False,,,
1984,TN,Branch Office,Salem,"METTUR Branch Office ESIC, ESIC Complex Salem Camp, Mettur Dam-636456",False,,,
1985,TN,Branch Office,Nagercoil,"ESI Corporation Branch Office, 28, Dhalavai Street, Vadiveeswaram, Kottar Post, Nagercoil - 629 002.",False,,,
1986,TN,Branch Office,Coimbatore,"New Address: 51/C/15, BANK LANE OOTY",False,,,
1987,TN,Branch Office,Madurai,"Branch Office (Paravai), Employees State Insurance Corporation, E.S.I. Dispensary Complex, Ammankoil street, Paravai - 625401.",False,,,
1988,TN,Branch Office,Palani,"ESI Corporation, 78 A, Dindigul Road, Palani 624602",False,,,
1989,TN,Branch Office,Thirupur,"Palladam DO No120, mangalam road palladam-641664",False,,,
1990,TN,Branch Office,Pollachi,"POLLACHI Branch Manager, Branch Office ESI Corporation Panchdeep Bhawan Coimbatore Road, Thillai Nagar POLLACHI-642002",False,,,
1991,TN,Branch Office,Pudukkottai,"E.S.I Corporation, 160/11, Thirumayam road (Near Anna Statue), Sasyamoorthi complex, Pudukottai - 620001",False,,,
1992,TN,Branch Office,Madurai,"E.S.I Corporation, NII Dispensary Upstairs, P.S.K. Nagar, Rajapalayam 626108",False,,,
1993,TN,Branch Office,Vellore,"E.S.I Corporation, E.S.I Dispensary Complex, Sipcot, Ranipet.",True,cybo.com,ESI Corporation - Branch Office - Vellore - Vadivel Nagar… - Cybo,https://www.cybo.com/IN-biz/esi-corporation-branch-office-vellore
1994,TN,Branch Office,Virdhunagar,"E.S.I Corporation, No.1 A, Chidambaram Nagar, Sattur 626203 (New Address 127, Bye Pass Road, Sattur)",False,,,
1995,TN,Branch Office,Sankagiri,"New Address: 21/1 rengasamy pillai street NO.3 jhondikaradu, thiruchengode-637211",False,,,
1996,TN,Branch Office,Salem,4th floor 28/57 thirumalaival valagam three roads salem,False,,,
1997,TN,Branch Office,Sivakasi,"E.S.I Corporation, No.8, Shield road (near police colony), ESI Dispensary (Upstairs), Sivakasi - 626123",False,,,
1998,TN,Branch Office,Tenkasi,"ESI Corporation Branch Office, 221 - G, Amman Sannathi, 1st Floor, TENKASI - 627 811.",False,,,
1999,TN,Branch Office,Theni,"New address-Branch Manager, Branch Office (Theni), E.S.I Corporation, Jayamaruthi Towers II floor, Periyakulam Road, Near Railway Station, Theni.",False,,,
2000,TN,Branch Office,Thanjavur,"Thanjavur IInd floor, 61/2654, South Main street, Thanjavur 613009",False,,,
2001,TN,Branch Office,Thirupur,"KNP PURAM: Branch Manager, Branch Office ESI Corporation, No.39 Kaveri Street, Mahale House, Odakkadu, KNP Puram, Tirupur 638 602.",False,,,
2002,TN,Branch Office,Thirupur,"Tiruppur Branch Manager, Branch Office, ESIC, Panchdeep Bhawan, 415, Kongu Main Road, Tiruppur 638009",False,,,
2003,TN,Branch Office,Tirunelveli,"108, First Floor, TVM MAIN ROAD, OPP VOC PARK, PALAYAM KOTTAI, THIRUNELVELI-627002",False,,,
2004,TN,Branch Office,Trichy,"D-33, 2nd Floor, Golden Square 11th Cross East, Thillainagar, Trichy 620018, Tamilnadu",False,,,
2005,TN,Branch Office,Tuticorin,"ESI Corporation Branch Office, 164 N, North Beach Road, Tuticorin - 628 001.",False,,,
2006,TN,Branch Office,Coimbatore,"TUDIYALUR: Branch Manager, Branch Office, ESI Corporation, Panchdeep Bhawan, ESI Disp. Compound, Viswanathapuram, TUDIYALUR.",False,,,
2007,TN,Branch Office,Vellore,"E.S.I Corporation, No.13, IIIrd Cross Street, Vadivel Nagar, Sankaranpalayam, Vellore-632001.",False,,,
2008,TN,Branch Office,Virdhunagar,"ESIC BO, S.No.805 /Allampatti Village, Near Head Post Office, Virudhunagar-626001",False,,,
2009,TN,Branch Office,Vikramasingapuram,"ESI Corporation Branch Office, 1068, Main Road, Vikramasingapuram - 627 425.",False,,,
2010,TN,Branch Office,Poonamalle,"Branch Office Poonamalle, No. 14, Trunk Road, Dhanasa building, Poonamalle, Chennai 600056",False,,,
2018,UP,Hospital,Varanasi,"ESIC Hospital Complex, Pandeypur Varanasi",False,,,
2019,UP,Hospital,Kanpur,"ESI Hospital JAJMAU, KANPUR",False,,,
2020,UP,Hospital,Allahabad,"ALLAHABAD ESI Hospital Naini, ALLAHABAD",False,,,
2021,UP,Hospital,Kanpur,"SARVODAYA NAGAR ESI Hospital Sarvodaya Nagar, KANPUR",False,,,
2022,UP,Hospital,Aligarh,"ALIGARH ESI Hospital SASNIGATE Agra Road, ALIGARH",False,,,
2023,UP,Hospital,Agra,ESI Hospital hathras ka bagicha AGRA,False,,,
2024,UP,Hospital,Kanpur,"KIDWAINAGAR ESI Hospital Kidwai nagar, KANPUR",False,,,
2025,UP,Hospital,Ghaziabad,"SAHIBABAD, ESI Hospital, Near aradhana talkies SAHIBABAD",False,,,
2026,UP,Hospital,Kanpur,AZADNAGAR ESI Hospital Azadnagar KANPUR,False,,,
2027,UP,Hospital,Bareilly,"ESIC Hospital, C.B.Ganj, Sleeper Road, Bareilly, U.P-243501",True,bareillyhospital.esic.gov.in,"ESIC Hospital, Bareilly | Employee's State Insurance Corporation ...",https://bareillyhospital.esic.gov.in/
2028,UP,Hospital,Noida,"NOIDA, ESI Hospital, Sector-24, Noida.",False,,,
2029,UP,Hospital,Modi Nagar,"ESI Hospital Modinagar near raj chaupale G.T. Road, Modinagar",False,,,
2030,UP,Hospital,Saharanpur,ESI Hospital Saharanpur sharda nagar saharanpur,False,,,
2031,UP,Hospital,Renukoot,Renukoot ESI Hospital Pipari Renukoot,False,,,
2032,UP,Hospital,Kanpur,"ESI Hospital pandunagar, KANPUR",False,,,
2033,UP,Hospital,Lucknow,LUCKNOW ESI Hospital Sarojani nagar near purani chungi LUCKNOW,False,,,
2034,UP,Hospital,Sahibabad,"ESIC Hospital, Rajendra Nagar, Sector-2, Opposite Dr. Ram Manohar Lohia Park, Sahibabad, Ghaziabad, UP-201005",False,,,
2035,UP,Dispensary,Kanpur,"ESI Dispensary, Chaudagra Bindaki Road Chaudagara Fatehpur",False,,,
2036,UP,Dispensary,Kanpur,"ESI Dispensary, Ranike Kanpur Dehat Ranipur/near Allhabad Bank)",False,,,
2037,UP,Dispensary,Varanasi,"ESI Dispensary, Ravindrapuri Colony, Lane No.10 Bhelupur Varanasi",False,,,
2038,UP,Dispensary,Kanpur,"ESI Dispensary, Jajmau, JK Colony, Kanpur",False,,,
2039,UP,Dispensary,Unnao,"ESI Dispensary, District Hospital, Unnao",False,,,
2040,UP,Dispensary,Allahabad,"ESI Dispensary, George Town Amarpath Jha Marg Civil Lines Allahabad",False,,,
2041,UP,Dispensary,Allahabad,"ESI Dispensary, Naini-I Near Swadeshi Coocan Mill naini Allahabad",False,,,
2042,UP,Dispensary,Allahabad,"ESI Dispensary, Naini-II Behind ITI Company naini Allahabad",False,,,
2043,UP,Dispensary,Mirzapur,"ESI Dispensary, Mirzapur J.B. Hospital premises Mirzapur",False,,,
2044,UP,Dispensary,Jhansi,"ESI Dispensary, civil lines near allved talkies Jhansi UP",False,,,
2045,UP,Dispensary,Kanpur,"ESI Dispensary, Ayurvedic, Near mariampur Hosp. Kanpur",False,,,
2046,UP,Dispensary,Kanpur,"ESI Dispensary, Alopathic, Near mariampur Hospital",False,,,
2047,UP,Dispensary,Firozabad,"ESI Dispensary, Mobile Block No-37, Labour Colony, Firozabad",False,,,
2048,UP,Dispensary,Firozabad,"ESI Dispensary, Mahavir Nagar Gali no2 Firozabad",False,,,
2049,UP,Dispensary,Hathras,"ESI Dispensary, Kila Station, Near Mali Godam, Iyodu gate Hathras",False,,,
2050,UP,Dispensary,Shikohabad,"ESI Dispensary, RNM Hospital Campus Station Road, Shikohabad",False,,,
2051,UP,Dispensary,Agra,"ESI Dispensary, Jivani Mandi, takiya lal masjid Agra",False,,,
2052,UP,Dispensary,Agra,"ESI Dispensary, Chhipitola Fatehabad Road near mugal saraye Agra",False,,,
2053,UP,Dispensary,Agra,"ESI Dispensary, Nunhai, State Nunhai, Near Salai Trans Yamuna, Agra",False,,,
2054,UP,Dispensary,Mathura,"ESI Dispensary, Mathura Radhpura Sadar Mathura: 179, Anand-1 colony, in front of Anand-1 public school, Mathura",True,yappe.in,ESI Dispensary - Hospital - Mathura - Uttar Pradesh | Yappe.in,https://yappe.in/uttar-pradesh/mathura/esi-dispensary/270593
2055,UP,Dispensary,Kanpur,"ESI Dispensary, Block No-51, Labour Colony, Side no-1, Babupurwa, Kanpur",True,kanpurhospital.esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://kanpurhospital.esic.gov.in/dispensaries/index
2056,UP,Dispensary,Kanpur,"ESI Dispensary, Alopathic Near Govind Nagr Police Station, Govind nagar, Kanpur",False,,,
2057,UP,Dispensary,Kanpur,"ESI Dispensary, Homeopathic, Near Govind Nagr Police Station, Govind nagar, Kanpur",False,,,
2058,UP,Dispensary,Kanpur,"ESI Dispensary, Daradosi Crossing, Virebanagar, Juhi-2 Kanpur",False,,,
2059,UP,Dispensary,Bulandshahar,"ESI Dispensary, Gulandshahar near District hospital Bulandshahar",False,,,
2060,UP,Dispensary,Bulandshahar,"ESI Dispensary, Khurja UPSIDC Building mw daktiera Khurja Bulandshahar (NEW ADDRESS: ESI Dispensary, Near Dedu ki patti Khurja Moic ESI Dispensary Khurja)",False,,,
2061,UP,Dispensary,Bulandshahar,"ESI Dispensary, Sikandrabad Industrial Area Tokhabad Sikandrabad, Bulandshahar",False,,,
2062,UP,Dispensary,Ghaziabad,"ESI dispensary Balaji Nagar Nandgram kailashyali Daran kaila,",False,,,
2063,UP,Dispensary,Ghaziabad,"ESI Dispensary, Mohan nagar Near Gate of Mohan Meakin bhavan, ghaziabad",False,,,
